id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
61689000,99000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7100,50.4803806,4.1909949,,,75,2,3,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,384,E,GAS,1,627
40186000,361500,APARTMENT,APARTMENT,Wallonia,Luxembourg,Neufchâteau,6880,,,2023,127,,,2,MISSING,0,0,1,10,0,0,0,1,MISSING,,MISSING,MISSING,0,
50756000,489000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1740,,,1999,156,637,4,3,USA_HYPER_EQUIPPED,0,1,1,36,1,,0,1,JUST_RENOVATED,174,B,MISSING,1,994
3921000,499900,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9500,50.7918866,3.9271927,1994,260,,4,5,INSTALLED,0,0,1,45,1,960,0,1,GOOD,199,B,MISSING,1,
30963000,349500,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,2500,51.1331936,4.5521562,,,,,2,MISSING,0,0,1,,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
34555000,225000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9308,50.9571628,4.0305524,1930,158,210,3,2,INSTALLED,0,0,1,12,0,0,0,0,TO_BE_DONE_UP,1090,F,GAS,1,294
67191000,258000,APARTMENT,SERVICE_FLAT,Flanders,East Flanders,Dendermonde,9230,51.0100848,3.8396165,,61,,4,1,MISSING,0,0,1,,0,0,0,0,AS_NEW,76.21,A,MISSING,1,
79095000,1590000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,,,1911,537,177,2,4,USA_HYPER_EQUIPPED,0,0,1,30,1,75,0,1,GOOD,180,D,GAS,1,
46879000,299000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.9631188,4.0629182,,255,0,3,3,MISSING,0,1,0,0,0,0,0,1,AS_NEW,162,B,MISSING,1,
19344000,349777,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3210,50.8785592,4.8235591,,95,,,2,INSTALLED,0,0,1,9,0,0,0,0,GOOD,20,A,MISSING,0,
69954000,148000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1082,50.8649808,4.291156,2024,42,,,1,NOT_INSTALLED,0,0,1,8,0,0,0,0,MISSING,60,B,MISSING,0,
75396000,336060,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5640,50.314189,4.6614885,2023,104,,4,2,MISSING,0,1,1,18,0,0,0,1,MISSING,55,A,ELECTRIC,1,
48637000,745000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2600,51.1991082,4.4184409,1914,205,227,3,5,HYPER_EQUIPPED,0,0,1,,1,147,0,0,AS_NEW,228,C,MISSING,1,907
41522000,153900,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2279481,4.4710569,,60,,3,1,INSTALLED,0,1,1,3,0,0,0,1,GOOD,276,C,GAS,1,
53578000,335000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7860544,3.908327,,184,275,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,
61822000,175000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0326882,4.5042002,1918,95,60,2,2,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,849,F,MISSING,0,312
15415000,269000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9308,50.9631306,4.0399199,2022,82,,4,2,USA_HYPER_EQUIPPED,0,0,1,,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
4770000,493000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2520,51.1876521,4.5652044,2024,184,374,4,4,USA_HYPER_EQUIPPED,0,0,1,70,1,190,0,0,AS_NEW,,MISSING,MISSING,0,
73609000,235000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1360,50.6210221,4.8363736,2021,75,,,2,INSTALLED,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,GAS,1,
64388000,150000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7138056,4.6061522,,83,,,1,MISSING,0,0,1,9,0,0,0,1,MISSING,,D,GAS,1,
37181000,682000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3000,50.8783586,4.7117478,2024,126,,2,3,INSTALLED,0,0,1,18,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
23050000,635000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1742,50.8771771,4.1215025,1990,330,701,4,5,USA_HYPER_EQUIPPED,0,0,1,40,0,0,0,1,GOOD,289,C,FUELOIL,1,2054
34518000,368000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8470,51.1517216,2.9629259,2023,,266,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,A,MISSING,0,
42214000,285000,HOUSE,HOUSE,Wallonia,Liège,Liège,4121,50.5501247,5.4496144,1918,143,839,2,5,INSTALLED,0,0,1,88,1,500,0,1,GOOD,350,E,FUELOIL,1,498
44891000,379000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.1408952,4.3377583,1971,251,0,3,4,INSTALLED,0,0,1,,0,0,0,0,MISSING,355,D,GAS,1,
70031000,235000,APARTMENT,FLAT_STUDIO,Flanders,Flemish Brabant,Leuven,3000,50.8793222,4.7073565,,19,,,1,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,1,
72150000,220000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8480716,4.4239712,1948,50,,2,1,INSTALLED,0,0,0,0,0,0,0,1,GOOD,1402,G,GAS,0,
48994000,575000,APARTMENT,DUPLEX,Flanders,Antwerp,Antwerp,2000,51.2062901,4.3904486,1999,170,,2,2,HYPER_EQUIPPED,0,0,1,,0,0,0,0,GOOD,120,B,GAS,0,1234
50330000,215000,HOUSE,HOUSE,Wallonia,Liège,Huy,4530,,,,148,600,4,3,MISSING,0,0,1,6,1,400,0,0,MISSING,557,G,FUELOIL,1,446
14384000,350595,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4130,50.5305179,5.5739073,,103,,,2,NOT_INSTALLED,0,0,1,16,0,0,0,1,MISSING,,A,ELECTRIC,1,
24705000,665000,HOUSE,VILLA,Flanders,East Flanders,Aalst,9450,50.8744243,4.0086287,1995,281,1430,4,4,INSTALLED,0,0,0,0,0,0,0,0,GOOD,238,C,FUELOIL,1,1241
19264000,245000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1893704,2.8189395,2001,69,,2,2,INSTALLED,0,0,1,4,0,0,0,1,GOOD,210,C,ELECTRIC,0,874
25356000,249000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2217077,4.4625324,1933,145,80,2,6,NOT_INSTALLED,0,1,1,21,0,0,0,0,TO_RENOVATE,745,F,GAS,1,666
22382000,299000,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1180,,,2022,38,,,0,USA_HYPER_EQUIPPED,0,0,1,9,0,0,0,0,MISSING,55,B,MISSING,0,
59420000,335000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6203009,5.5771992,1959,155,,2,4,INSTALLED,0,0,1,3,0,0,0,0,TO_BE_DONE_UP,176,C,GAS,1,1864
79339000,390000,HOUSE,HOUSE,Wallonia,Namur,Namur,5310,,,1900,290,2490,4,5,INSTALLED,0,0,0,0,1,1500,0,0,TO_RENOVATE,286,D,FUELOIL,1,1338
69023000,480000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2150,51.1971531,4.4912481,2022,179,166,3,5,USA_HYPER_EQUIPPED,0,0,1,28,1,77,0,1,AS_NEW,30,A,MISSING,1,1
59609000,189000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Mouscron,7700,50.7410117,3.1979375,,,150,3,2,INSTALLED,0,0,0,0,0,0,0,0,GOOD,270,D,GAS,0,
17010000,193000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2440,51.1618234,4.9968007,,100,,,1,HYPER_EQUIPPED,0,0,1,5,0,0,0,1,JUST_RENOVATED,155,B,GAS,1,
43907000,390000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1301,,,1971,186,570,4,4,INSTALLED,0,0,1,10,1,570,0,1,TO_RENOVATE,426,F,FUELOIL,1,3140
20225000,230000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2321951,2.9128539,,60,,,1,MISSING,0,0,0,0,0,0,0,1,GOOD,153,B,MISSING,1,
25685000,329000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8653804,4.3893346,1958,120,,2,2,HYPER_EQUIPPED,0,0,1,7,0,0,0,0,TO_BE_DONE_UP,200,D,MISSING,1,
36017000,414500,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9337015,4.0555198,,133,,2,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
64119000,288250,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7712,50.7301364,3.2287565,,,202,2,3,NOT_INSTALLED,0,1,0,0,0,0,0,1,MISSING,,MISSING,GAS,1,
25829000,549000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9004062,4.2273465,1966,167,3040,4,4,MISSING,0,0,0,0,0,0,0,1,MISSING,385,D,GAS,1,1826
55918000,329900,APARTMENT,DUPLEX,Wallonia,Luxembourg,Arlon,6700,49.6896613,5.8120704,2023,167,,,4,INSTALLED,0,0,1,4,0,0,0,1,MISSING,,A,GAS,0,
78383000,305000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3018,50.9268788,4.7009698,1940,105,199,2,2,SEMI_EQUIPPED,0,1,1,5,1,125,0,0,GOOD,218,C,GAS,1,542
4964000,115000,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,,,,82,,2,2,INSTALLED,0,0,0,0,0,0,0,1,MISSING,173,C,FUELOIL,0,837
63737000,310000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3945,51.1034914,5.1642973,2023,141,572,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,
72327000,271000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3440,50.8335291,5.1026475,2022,81,,2,2,USA_HYPER_EQUIPPED,0,0,1,9,1,20,0,0,AS_NEW,,MISSING,MISSING,1,
74708000,299400,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3800,50.7878325,5.1620926,2022,98,,,2,MISSING,0,0,1,20,1,59,0,1,GOOD,0,MISSING,ELECTRIC,1,
10696000,179000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8420,51.3012646,3.0790823,1987,442,,2,1,USA_INSTALLED,0,0,1,35,0,0,0,0,GOOD,313,D,MISSING,1,619
50362000,474500,HOUSE,VILLA,Flanders,East Flanders,Sint-Niklaas,9120,51.2176997,4.2747032,1991,124,507,4,3,INSTALLED,0,1,0,0,1,,0,1,GOOD,261,C,GAS,1,
18291000,325000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8188336,4.3367565,,105,,1,2,SEMI_EQUIPPED,0,0,1,3,0,0,0,1,AS_NEW,,MISSING,MISSING,1,1200
79034000,695000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8465328,4.2697119,1934,380,1000,3,6,MISSING,0,0,0,0,1,680,0,1,TO_RENOVATE,561,F,FUELOIL,0,2503
55271000,449000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9340,50.9577941,3.9646881,1966,,324,3,3,INSTALLED,0,0,1,,0,0,0,0,AS_NEW,245,C,MISSING,1,612
51136000,352000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,2021,112,,,3,INSTALLED,0,0,1,13,1,80,0,1,AS_NEW,114,B,GAS,0,
16361000,462200,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6370608,5.5862909,2024,126,,,3,MISSING,0,0,1,27,0,0,0,1,MISSING,,MISSING,MISSING,0,
26139000,463904,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9620,,,,170,347,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
50752000,269000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2275173,4.4658162,,85,,,2,MISSING,0,0,0,0,1,25,0,0,MISSING,,MISSING,MISSING,1,
69947000,750000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2440,51.0984049,4.9417568,1973,2182,6500,4,4,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
77998000,305000,HOUSE,TOWN_HOUSE,Flanders,West Flanders,Veurne,8660,51.0957765,2.5918106,2007,134,0,,3,MISSING,0,0,1,,0,0,0,0,GOOD,136,B,MISSING,1,823
33493000,467000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1160,50.8182066,4.4248142,1932,136,68,2,3,USA_INSTALLED,0,0,1,12,0,0,0,0,GOOD,90,G,GAS,1,
64000,349900,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9280,50.995115,4.1471216,,200,216,2,5,MISSING,0,1,0,0,0,0,0,0,GOOD,,D,GAS,1,323
51488000,398000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9800,50.9816051,3.5658134,1966,226,962,4,3,SEMI_EQUIPPED,0,1,1,,0,0,0,1,TO_BE_DONE_UP,469,E,GAS,0,1229
14508000,230000,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5660,,,,,221,2,5,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,659,G,MISSING,1,1214
70570000,169000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9450,50.9086249,3.9733745,,128,250,3,3,SEMI_EQUIPPED,0,0,1,,0,0,0,1,TO_RENOVATE,592,F,FUELOIL,1,495
40817000,219000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,2011,75,,,1,SEMI_EQUIPPED,0,0,1,36,0,0,0,1,GOOD,146,C,MISSING,1,935
49414000,295000,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Gent,9940,51.1327884,3.6790739,,80,,2,1,HYPER_EQUIPPED,0,0,1,15,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
44407000,330000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2218166,2.8938966,,79,,,2,HYPER_EQUIPPED,0,0,1,,0,0,0,1,MISSING,,MISSING,MISSING,0,
16047000,317000,HOUSE,VILLA,Wallonia,Liège,Liège,4400,50.6158856,5.4388415,2023,190,280,3,4,MISSING,0,0,1,20,1,160,0,0,AS_NEW,47,A,GAS,1,
19072000,310000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4031,50.5955297,5.5699935,2024,96,,,2,INSTALLED,0,0,1,9,0,0,0,1,MISSING,45,A+,GAS,1,
32815000,350000,HOUSE,HOUSE,Wallonia,Liège,Liège,4170,50.4708722,5.5807819,,286,1600,4,4,INSTALLED,0,1,0,0,0,0,0,0,TO_RENOVATE,,MISSING,FUELOIL,0,1581
43745000,590000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9200,51.0337566,4.0937931,1964,,928,,6,MISSING,0,0,0,0,0,0,0,1,MISSING,424,E,FUELOIL,1,
21144000,253000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8450,51.2456277,2.9629975,2023,,,,2,INSTALLED,0,0,1,8,0,0,0,0,GOOD,,MISSING,GAS,0,
51413000,325000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Mons,7000,50.4486097,3.9821273,,140,115,3,3,INSTALLED,0,0,0,0,1,115,0,1,MISSING,649,G,MISSING,1,
34064000,185000,APARTMENT,APARTMENT,Wallonia,Liège,Huy,4500,50.5222226,5.2444898,1830,81,,2,2,INSTALLED,0,0,1,7,0,0,0,1,AS_NEW,353,E,GAS,1,568
59527000,255000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3235119,4.9467392,2010,93,,,1,MISSING,0,0,0,0,0,0,0,1,AS_NEW,0,MISSING,MISSING,0,
17775000,385875,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2640,51.1660683,4.4536452,,98,,,2,NOT_INSTALLED,0,1,1,16,0,0,0,1,MISSING,,MISSING,MISSING,0,
58298000,790000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3000,50.8848925,4.7113731,1949,480,256,4,3,MISSING,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,,F,MISSING,1,2421
3860000,197455,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7333,50.4669516,3.805533,2022,84,,,2,NOT_INSTALLED,0,0,1,4,0,0,0,1,AS_NEW,95,B,GAS,1,
6556000,495000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6230,50.5157591,4.3517277,,,1000,4,5,INSTALLED,0,1,1,27,1,500,0,0,AS_NEW,,C,FUELOIL,1,1837
23407000,1995000,HOUSE,VILLA,Brussels-Capital,Brussels,Brussels,1180,,,2023,840,2400,4,6,USA_HYPER_EQUIPPED,0,0,1,230,1,700,0,0,MISSING,,MISSING,GAS,0,
23639000,360000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6220,,,1978,135,1154,4,3,INSTALLED,0,0,1,,0,0,0,0,GOOD,254,C,FUELOIL,1,1179
22686000,348800,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9420,50.9395555,3.9566587,,133,300,3,3,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,
56983000,450000,HOUSE,APARTMENT_BLOCK,Wallonia,Namur,Namur,5000,,,1912,256,290,2,10,USA_INSTALLED,0,0,1,1,1,1,0,1,GOOD,215,C,FUELOIL,1,1172
41001000,700000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1080,50.8554117,4.3376809,,300,193,2,6,HYPER_EQUIPPED,0,0,1,18,0,0,0,0,GOOD,236,E,GAS,0,2109
7493000,224000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9470,50.8961542,4.0693753,2005,78,,4,2,INSTALLED,0,0,1,6,0,0,0,1,GOOD,115,B,MISSING,1,
71112000,375000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2078214,3.236685,,188,198,,4,INSTALLED,0,0,0,0,0,0,0,0,MISSING,327,D,GAS,1,525
43674000,495000,HOUSE,HOUSE,Wallonia,Namur,Namur,5340,,,1997,,9700,4,5,INSTALLED,0,1,0,0,0,0,0,0,GOOD,403,E,FUELOIL,1,1223
49424000,250000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1400,50.5955746,4.3231437,,,0,3,1,MISSING,0,0,0,0,0,0,0,1,MISSING,377,E,FUELOIL,1,713
35630000,422000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8660958,4.3447036,,98,,4,2,HYPER_EQUIPPED,0,0,1,8,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
18040000,283296,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8540,50.8512406,3.3486702,,95,,,2,MISSING,0,0,1,24,0,0,0,1,MISSING,26,A,MISSING,0,
70868000,330396,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1480,50.6746058,4.1876627,,189,246,2,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
3635000,595000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7860,50.710132,3.8378515,,400,805,2,6,INSTALLED,0,1,0,0,0,0,0,1,MISSING,,MISSING,GAS,1,
73982000,283500,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4620,,,,102,,4,2,MISSING,0,0,1,8,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
51398000,219000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1081,,,,85,,2,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,JUST_RENOVATED,157,D,GAS,1,
18189000,549000,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2170,,,,,233,2,6,MISSING,0,0,0,0,0,0,0,1,GOOD,,MISSING,MISSING,0,
21166000,295000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9170,51.2237393,4.1323632,2024,78,,,1,NOT_INSTALLED,0,1,1,8,1,,0,1,MISSING,,MISSING,MISSING,1,
7807000,299000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1190,,,1918,160,0,2,4,SEMI_EQUIPPED,0,0,1,9,0,0,0,1,TO_RENOVATE,,MISSING,GAS,0,
18433000,495451,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,7170,,,,208,506,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
66318000,299500,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6032,,,,192,,2,3,NOT_INSTALLED,0,0,1,30,1,109,0,1,AS_NEW,,MISSING,GAS,1,
59298000,920000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,,,1966,250,,4,2,HYPER_EQUIPPED,0,0,1,6,0,0,1,0,AS_NEW,153,D,GAS,1,
33999000,450000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1020,50.8736327,4.3564382,,210,135,2,5,MISSING,1,0,1,20,1,85,0,0,TO_BE_DONE_UP,329,F,GAS,1,1800
14064000,610000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,,,2023,136,,3,3,HYPER_EQUIPPED,0,0,1,,0,0,0,1,AS_NEW,,MISSING,GAS,1,
32053000,239000,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4830,50.6122661,5.9390837,1870,91,,,2,MISSING,0,0,1,18,0,0,0,1,MISSING,,B,GAS,1,
16226000,295000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1541,,,,191,1670,4,5,MISSING,0,0,1,,0,0,0,1,TO_RENOVATE,629,F,MISSING,1,
76540000,535000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9450,50.8993962,3.9931032,1972,454,980,,5,MISSING,0,0,0,0,0,0,0,0,MISSING,151,B,MISSING,1,1343
46617000,255000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7760,50.720973,3.3850315,1850,,1308,4,3,MISSING,0,0,0,0,0,0,0,0,TO_RESTORE,,G,MISSING,0,255
72662000,275000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.5793512,5.5467985,,105,,,2,INSTALLED,0,0,1,8,0,0,0,1,MISSING,,B,GAS,1,
10466000,465000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9112,51.1562819,4.0441796,,,904,2,10,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,TO_RENOVATE,328,D,GAS,0,
51439000,349000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3770,50.8300723,5.63992,1973,190,678,4,3,INSTALLED,0,0,1,17,1,567,0,0,GOOD,366,D,GAS,1,1177
36033000,980000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2110566,3.2208104,1776,290,325,4,5,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,2139
67226000,765000,HOUSE,VILLA,Flanders,East Flanders,Gent,9840,50.9746003,3.6435902,2023,241,2669,,4,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
34813000,120000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.0230602,4.1059861,1960,,,,2,INSTALLED,0,0,1,,0,0,0,1,MISSING,736,F,MISSING,0,617
16285000,110000,APARTMENT,FLAT_STUDIO,Wallonia,Liège,Liège,4000,50.6395349,5.5737307,1974,36,,,0,MISSING,0,1,0,0,0,0,0,0,MISSING,306,D,MISSING,0,694
43350000,580181,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9420,,,,168,582,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
55751000,299000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9320,50.9221158,4.055653,2010,102,,,2,INSTALLED,0,0,0,0,0,0,0,1,MISSING,336,D,ELECTRIC,0,1091
4954000,145000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7012,50.4408894,3.8869125,,148,0,3,2,NOT_INSTALLED,0,0,0,0,0,0,0,0,TO_RENOVATE,571,G,GAS,1,696
44252000,1100000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Turnhout,2300,51.3283607,4.9646426,2005,532,1500,4,4,MISSING,0,0,1,,0,0,0,0,AS_NEW,140,B,GAS,1,3653
35970000,418450,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9344664,4.0478825,,117,,,3,MISSING,0,0,1,18,0,0,0,1,MISSING,0,MISSING,MISSING,0,
30423000,995000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9690,50.765583,3.4885474,,,3570,4,5,MISSING,0,0,0,0,0,0,1,1,AS_NEW,276,C,MISSING,0,
57539000,430000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2184821,4.4162104,,68,,,1,MISSING,0,0,1,,0,0,0,0,MISSING,,A,MISSING,1,
43067000,483000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,,,,93,,2,2,MISSING,0,0,1,11,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
10286000,245000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2168667,2.884835,2023,60,0,,1,MISSING,0,0,1,,1,,0,0,MISSING,39,A,MISSING,1,
55254000,420000,APARTMENT,APARTMENT,Wallonia,Liège,Waremme,4357,50.6427323,5.3220331,2023,105,,4,2,INSTALLED,0,0,1,59,0,0,0,1,MISSING,78,A,GAS,1,
21000,175000,HOUSE,HOUSE,Wallonia,Liège,Liège,4420,,,,111,0,2,2,MISSING,0,1,0,0,0,0,0,1,GOOD,239,C,GAS,1,451
51831000,269000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9040,,,,129,252,,2,INSTALLED,0,0,1,30,1,,0,1,TO_BE_DONE_UP,,MISSING,GAS,0,
7030000,249000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3870,50.7747856,5.351775,1959,240,5043,3,3,MISSING,0,0,0,0,0,0,0,1,GOOD,514,F,ELECTRIC,1,603
7328000,310000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Mechelen,2500,51.1396768,4.5503972,2022,96,,,2,HYPER_EQUIPPED,0,0,1,10,1,62,0,0,AS_NEW,43,A,MISSING,1,
61562000,235000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2528234,4.4356719,1976,85,,2,2,INSTALLED,0,1,1,2,0,0,0,1,GOOD,119,B,GAS,1,
73761000,250000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1060,50.8316147,4.3346672,,,120,,1,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,2640
